CASE-NBR,CASE-NBR-OBLR,MAILG-LVL-CLIENT,MAILG-CDE-CLIENT,NME-FLDS-BORR-CNT,ADRS-FLDS-BORR-CNT,NME-OBLR,NME-ADRS-OBLR-1,NME-ADRS-OBLR-2,NME-OBLR-KEY,NME-ADRS-OBLR-3,NME-ADRS-OBLR-4,ZIP-CDE,RACE-DESC-CDE,SEX-CDE,MRTL-STAT,TAX-EXEMPT-CDE,VET-CDE,DUE-DAY-PYMT,APPLT-TYP-CDE,NET-WORTH-AMT,LN-NBR-LST-ASGD,RCRD-LN-CNT,LN-CNT-EE,LN-CNT-OTC,LN-CNT-INSRD-FO,LN-CNT-DIR-FO,LN-CNT-INSRD-SW,LN-CNT-DIR-SW,LN-CNT-INSRD-RH,LN-CNT-DIR-RH,LN-CNT-INVSTR,LN-CNT-ASSOC,SUSP-CDE-ACCT,DTE-LST-RGSTR-ACCT,RGSTR-TYP-LST-TRNSCTN,SIS-TRF-CDE,EMPL-RELTNSHP-CDE,LRTF-SRVCG-CDE,MAILG-OFC-FSA,MAILG-CDE-FSA,ORGZTN-CDE,DTE-OAC-ESTBD,DTE-OAC-RSLVD,DTE-OAC-MRTM-EFCTV,PREVL-INDCTR,NBR-COMPLNTS
050130008281580,06013,V,19023,1,2,Cecila Freeman,484 Murray Street,Sol Hunt,HVQ46QUQGPIOHFQ0U4F7,Maryland Heights,Kansas,35455,4,3,2,5,2,27,1,3071662.35,85,03,1,0,1,1,1,1,0,2,2,1,0,2013-10-19,20,A,P,8,V,08037,D,2006-03-17,2009-02-26,2018-05-06,1,T
210630001456242,01123,T,20091,2,1,Bernard Saunders,274 Valley Road,Ellan Sparks,RWQUO2EDZRJFVSAID1W9,Crest Hill,Indiana,48995,3,6,4,1,2,24,5,4762440.36,65,00,1,1,1,1,0,1,0,1,0,2,0,2012-12-05,41,X,R,3,V,20187,Q,2001-03-08,2006-12-02,2020-11-27,3,C
080810008036622,21125,D,01037,1,2,Felipe Black,1028 Todd Crossing,Waylon Chambers,OULPNY03VOSKFAMVSEL5,Kansas City,Nebraska,69266,5,2,1,1,3,21,6,2741951.38,84,04,1,0,1,0,0,0,1,0,0,2,1,2012-11-29,40,X,J,8,T,21023,U,2001-04-11,2007-03-03,2016-09-29,4,K
201030003134507,19039,C,19047,1,3,Stephane Miranda,62 La Playa Motorway,Santiago Moon,Q5UUFYZY3QHZZN12PN4T,Johnstown,Nebraska,03311,2,6,2,2,4,17,6,4563379.91,48,04,0,1,0,1,0,0,1,1,0,2,2,2016-11-28,37,M,V,6,S,06041,O,2013-07-28,2007-07-12,2015-07-19,4,M
210000004767391,20031,V,21183,3,3,Drusilla Reid,1319 West Broadway Glen,Alane Guerrero,EHI1W1GJ0YVELD6OLRMZ,Elk Grove Village,Mississippi,48584,5,6,3,2,2,10,3,3876810.25,86,03,0,1,1,0,1,0,1,2,0,1,1,2018-02-18,54,C,X,2,T,01111,U,2006-06-28,2016-03-27,2018-11-27,4,C
010110005727027,06013,U,21185,3,1,Hyo Townsend,703 Todd Gardens,Karmen Dennis,U3SFCZC0X3WAVJOBS6DK,Onalaska,Alaska,00119,5,7,4,3,1,09,1,3674603.03,72,03,0,1,0,0,1,0,1,2,2,2,1,2017-09-15,61,Z,O,7,S,05127,D,2006-02-22,2011-10-11,2016-04-21,1,E
191290006039692,20205,S,01111,2,2,Randa Mendez,1076 Sola Row,Arlen Buck,JJ0GV8PSCPNKRUUECC6M,Reedley,Arkansas,80489,7,1,1,1,4,25,2,1679558.97,86,02,1,1,1,0,1,0,1,1,0,1,2,2018-01-07,75,C,R,5,V,06083,J,2010-03-03,2011-02-22,2020-03-25,2,F
080630002971959,06103,T,06061,2,1,Rachell Leon,1307 Santa Rita Run,Shea Lawrence,2AYFIDM0TSBF5RAIIK90,Topeka,Massachusetts,50435,7,6,2,3,3,04,1,1895619.77,64,05,0,0,0,0,0,0,0,1,1,2,0,2020-02-25,42,U,W,5,C,20165,Q,2001-06-21,2017-04-05,2016-03-07,3,K
190590004981919,20185,D,06087,2,2,Particia Eaton,160 Alabama Bypass,Jacqualine Roman,8WVT05BIB5WPRE85SGT8,Kingsport,Iowa,23053,3,8,2,3,4,08,1,3582142.18,73,00,0,0,0,1,0,0,0,2,1,2,1,2017-10-10,69,I,L,7,S,20065,G,2011-03-03,2014-12-31,2019-09-05,2,L
050390006497335,05021,V,06015,3,2,Dalton Brown,710 Tandang Sora Shore,Rivka Hood,67U0NDAWM7TDPJ6NF0CU,Corpus Christi,South Carolina,86892,8,1,3,1,1,26,2,1185709.29,70,00,0,1,1,1,1,1,1,2,1,2,2,2019-12-04,48,C,M,8,D,08087,R,2011-11-23,2019-08-30,2015-08-13,0,W
191190002502040,21133,V,05009,3,2,Raymonde Crosby,1205 California Pass,Tanna England,ZET0WW823SHD7KNR2Z7A,Kirksville,Oregon,90461,1,1,4,2,3,07,7,4750976.97,15,03,1,1,1,1,0,0,0,2,2,2,0,2019-06-20,26,W,W,6,T,21147,P,2014-08-01,2018-07-31,2017-09-21,1,T
191350007427467,06033,C,20037,2,1,Darren Villarreal,767 Francis Cove,Edelmira Melton,LA8HTAENOYBST52ZUK89,Delray Beach,Washington,35434,1,6,3,1,3,14,4,3128511.83,32,02,1,0,1,0,0,0,0,2,0,1,0,2021-10-23,01,M,R,6,S,20069,N,2000-11-07,2013-01-03,2015-02-05,3,W
050930002979863,05077,C,05051,1,3,Lauren Neal,884 Valencia Plaza,Lauren Miles,N7DNAFTVF7DQ3FOWO07L,Deerfield Beach,Utah,07710,2,8,4,5,3,11,3,1215441.59,24,01,0,1,0,1,0,1,1,2,0,2,2,2020-02-25,56,H,S,7,C,06099,H,2011-07-31,2017-07-11,2020-11-18,1,T
080230005928196,05107,V,06009,2,2,Bennett Wilson,231 Rosewood Junction,Emeline Chase,M21AVS9MHC6NVIW3K2E2,New Iberia,New Jersey,74685,7,1,4,2,4,03,3,840285.75,58,01,0,1,1,0,1,0,0,2,1,1,1,2018-05-08,13,M,E,6,C,21073,X,2014-08-23,2017-11-11,2018-09-07,0,M
060470004196433,05137,D,05105,2,3,Gia Gutierrez,610 Signal Spur,Chance Wallace,ACWTBB285OYZXBVH3FMB,Kingsport,Montana,77142,4,3,1,2,2,21,5,1389764.32,11,05,0,0,0,1,0,1,1,1,1,2,2,2021-12-20,33,U,D,5,C,20089,C,2001-10-01,2019-06-20,2016-08-25,2,F
200110004063384,06085,U,06103,2,1,Tuan Tyler,497 Beckett Row,Kam Sharp,XMRS64SVHX8606JYT7QL,Inver Grove Heights,Indiana,67629,1,6,1,3,3,13,5,4757123.25,62,05,0,0,0,0,1,1,0,1,2,0,2,2019-02-13,31,P,S,6,V,21219,P,2000-10-07,2012-09-16,2017-12-03,1,X
080770003131809,05039,V,08015,1,1,Julian Golden,310 Gilbert Row,Katrice Joseph,YR0J65J86EZJDN1S2ICQ,Corvallis,New Jersey,71640,5,8,4,2,4,19,7,4414587.86,56,04,1,1,0,0,0,0,0,1,0,2,1,2011-09-10,60,B,J,6,C,19185,J,2012-11-25,2014-11-26,2016-07-22,4,I
040150005658848,01079,S,21031,3,2,Sammie Cook,959 Fair Grove,Anjelica Wynn,2E1WQXSAM6CEWRMIKSUS,St. Peters,New Mexico,72314,1,3,2,2,2,04,2,2895787.63,17,02,0,1,1,1,1,1,0,1,0,1,0,2016-07-14,16,L,C,6,C,21025,S,2004-08-18,2017-11-26,2017-06-14,1,N
080270006758850,04005,D,19119,1,1,Malisa Lane,462 Everson Turnpike,Neal Mckay,69C1CI0LXOGPDT25UBOG,Miami Beach,Hawaii,52070,1,8,2,1,2,14,1,247979.22,42,02,0,0,0,0,0,0,0,1,2,2,1,2012-05-09,43,T,L,4,U,04027,T,2004-10-06,2014-11-09,2020-05-20,0,W
060890003934999,06061,U,05057,1,1,Rogelio Ruiz,125 Hawkins Glen,Lucas Gomez,5KHEXM2W15J8K8FDD5V7,Westfield,Nevada,11567,7,6,1,1,3,13,3,2775991.91,30,03,0,1,0,0,0,0,0,1,0,1,2,2016-11-20,78,A,S,6,D,19035,Q,2002-04-09,2007-03-23,2017-10-01,2,R
211810005468546,21067,V,21081,2,1,Sadye Bright,698 Conservatory Access Alley,Marcus Jordan,5XBJKNODWDNNQZTJLC6B,Wauwatosa,Alaska,04367,8,8,3,4,2,01,2,3566756.83,22,03,0,0,0,0,0,0,0,0,0,1,1,2013-07-22,07,L,N,5,S,08007,Y,2014-09-21,2014-09-23,2017-07-11,1,K
212190008988550,01007,T,21239,3,1,Romeo Mccarthy,19 Vandewater Ferry,Seth Wiggins,RKQMMJIJPYW09CXRG96F,Tallahassee,Mississippi,52791,3,4,4,2,4,07,1,3438851.69,72,01,0,1,0,0,1,0,1,2,2,2,1,2019-02-14,26,G,D,5,C,08089,G,2005-09-16,2010-05-20,2015-04-18,2,E
080430004156023,19097,V,06051,3,3,Henriette Burnett,1020 Vandewater Landing,Richie Poole,QC6S8JT4S4XX1OA7V1NT,Texas City,New Jersey,65426,7,7,1,4,1,13,1,4453979.74,78,05,0,0,1,0,1,1,1,0,0,0,0,2013-09-09,35,J,S,6,V,06017,V,2014-06-19,2019-05-16,2020-02-25,1,F
202010003443631,06049,U,05133,2,1,Kristofer Armstrong,641 Sylvan Grove,Jeannetta Williams,TST9NFK0F1R8U1DOMJGP,Huntington Park,Wyoming,55192,8,8,2,4,3,26,1,3127845.9,14,01,0,1,0,0,0,1,0,2,0,2,0,2021-05-30,46,Y,M,6,T,19115,W,2010-04-29,2007-03-21,2018-07-25,4,N
050990008698206,19109,D,08119,2,3,Leonila Pope,272 The Block Ferry,Saul Pollard,NKNWFT3VDY4A7B02BMZO,Berea,Rhode Island,26255,4,3,2,3,4,05,2,2717630.28,28,03,1,1,1,0,1,0,0,2,0,0,2,2016-01-17,87,W,W,5,T,19047,O,2012-09-08,2012-02-20,2016-01-29,0,F
211770005865165,21191,T,01123,3,3,Zita Burks,355 Stockton Pass,Bob Hopper,UQJBL3QC2WBCHZV6TBTE,Woburn,Vermont,24991,7,7,1,3,3,22,4,1243422.92,74,00,1,1,1,1,1,0,1,1,2,2,1,2017-11-10,82,N,C,2,U,05047,M,2000-07-07,2008-05-10,2017-09-28,3,Q
050270007619030,21239,V,20085,1,1,Etha Cleveland,338 Winding Row,Waldo Cleveland,J6TI1EKKIA9BBGFPY9F1,Scranton,Oregon,74157,7,5,2,2,3,17,7,3662970.54,24,01,0,1,0,1,1,0,0,0,2,2,0,2014-07-08,36,D,K,2,U,01021,R,2011-12-07,2010-09-11,2015-04-13,2,A
050970005588506,21223,V,06033,1,1,Phung Foley,1176 Manchester Crescent,Dann Mitchell,3V8JWDFZIMMJ2LBHTMH1,Muskogee,Maryland,19406,4,2,2,5,4,20,7,1026469.8,46,05,0,0,1,0,1,0,0,1,1,0,0,2014-06-30,42,A,W,6,D,05127,E,2002-11-05,2011-10-13,2020-12-10,2,K
060210001951815,05005,S,08011,2,3,Lanny Stuart,477 Wayne Motorway,Moon Garza,SEBSGZ7VJ5UA1IXQRP6Z,East St. Louis,Rhode Island,58515,8,7,4,4,2,12,5,1671846.94,76,01,0,1,1,0,1,0,0,1,0,1,0,2017-04-17,46,R,C,6,V,21143,V,2000-04-30,2018-05-25,2015-04-11,4,Y
060390008209663,01095,V,20011,2,1,Lashaunda Kane,1090 Fratessa Avenue,Raleigh Murray,Q781004G4QJP4PSE6CIZ,Shoreline,Montana,36542,6,3,1,5,3,19,3,1067113.35,20,01,1,1,0,1,1,1,0,1,2,2,1,2019-06-17,82,Q,N,5,T,05039,L,2000-09-05,2018-08-31,2020-08-17,3,P
051050008758686,21019,D,06019,3,2,Cyndy Lawrence,466 Cotter Circle,Nieves Hensley,PZHEKGOJJT0JCXWYSL9X,Cocoa,Virginia,59979,1,3,4,4,4,07,4,1540189.06,83,00,0,1,1,1,1,0,1,0,2,0,1,2020-06-21,51,D,U,8,V,01131,K,2006-02-01,2010-05-01,2020-02-07,1,V
191230005083190,06081,T,19015,2,3,Berry Dean,284 Cortes Pike,Toby Glover,DU4RGYZY2IBDKULIW4C9,Grand Prairie,West Virginia,20286,7,4,1,3,3,24,6,3064761.07,29,00,0,0,1,0,0,0,1,2,2,2,2,2017-03-13,45,X,Q,2,V,08021,U,2000-10-30,2011-03-31,2017-04-10,3,H
190110005680813,21121,C,20081,1,3,Tobie Christian,714 Drumm Run,Chong Arnold,6ICGI5OEK1LQSH0OOV3L,Wyandotte,North Dakota,72854,4,8,4,5,2,07,7,656729.7,75,05,1,0,0,1,0,1,0,1,1,2,1,2016-04-11,62,R,E,2,T,20089,J,2004-09-24,2005-04-09,2017-08-01,3,Z
211310001073288,21023,C,01077,2,3,Tobi Nolan,820 Lancaster Estate,Louanne Benson,F4179HRRTH1TZMWMXY5Y,Ridgewood,Iowa,13650,7,6,4,5,3,04,6,1206755.51,70,01,1,0,0,1,0,0,0,1,2,1,2,2020-12-08,74,Q,N,4,C,20183,J,2007-04-29,2012-05-19,2020-06-09,0,D
200270003436470,08063,U,20001,2,3,Zulema Marks,1229 Mandalay Grove,Cyril Cantrell,VABW6PPQUSPGEJ319GNF,Danbury,Oregon,03657,7,1,3,1,1,03,8,223422.82,54,03,1,0,0,0,1,1,1,1,0,2,2,2011-06-24,16,Q,R,4,T,06065,P,2004-03-20,2016-08-17,2019-08-08,3,B
010090002773266,01121,T,06083,3,3,Justin Crawford,6 Bocana Manor,Fe Sharpe,UXWS0WOGKAJ3DGLVX1UM,La Quinta,Pennsylvania,76512,3,1,1,5,3,10,8,3125097.86,14,00,1,0,0,0,0,1,1,1,2,1,2,2021-12-26,65,H,K,7,T,19185,I,2005-10-16,2009-12-05,2020-02-06,1,M
011110004428152,08083,D,01073,1,2,Emerson Gilliam,829 Friendship Glen,Ramon Richmond,DIRKEJAF7ZQ9K0M7U6C4,Hanover Park,Wisconsin,48590,7,2,4,5,4,23,6,4635928.37,30,04,0,1,1,1,0,1,0,0,0,1,1,2019-06-04,85,I,N,8,V,05141,M,2004-03-14,2019-04-10,2019-02-19,2,Q
081170003593563,21121,V,21227,1,3,Weldon Bates,49 Edgar Creek,Jackeline Brown,J4NS52HR649FMUO9J44X,Amsterdam,Nebraska,37287,7,7,3,1,2,27,7,3485712.95,80,05,1,0,0,0,0,0,0,1,0,1,2,2018-04-17,16,U,U,4,C,21181,D,2001-04-25,2008-01-05,2017-11-13,4,S
061030004051784,06013,T,20197,1,2,Karine Baxter,19 Foerster Pass,Fernande Dillon,TB41C0XKAODLIK9BJ5QU,Santa Ana,Idaho,13214,3,4,1,3,4,05,5,1302296.22,54,03,0,0,1,0,0,1,0,0,0,2,1,2016-03-30,59,T,T,2,D,19069,H,2005-09-25,2007-03-09,2019-02-25,2,Z
211450008979524,19011,U,21193,2,1,Glennis Franklin,646 Latona Path,Loralee Benson,JUZ0PZYD7UC989IBZ0BZ,Oro Valley,West Virginia,11306,8,3,4,3,2,16,6,2627426.52,24,03,1,0,0,0,0,0,0,2,0,0,1,2012-10-26,87,R,Y,2,V,20053,O,2014-01-19,2011-04-17,2020-09-15,0,A
050190002886947,21123,T,06093,2,1,Sarai Ayers,1081 Marview Glen,Edgar Hancock,HON3LXZD6Q5F55P4UXGN,Garden Grove,New York,21669,8,2,4,2,3,28,3,4104096.8,84,05,0,1,1,0,1,1,1,0,1,2,2,2011-08-12,53,T,T,7,T,21175,R,2001-04-09,2016-08-03,2016-08-09,0,B
191810006546446,19185,S,05133,3,2,Refugio Copeland,1207 Winston Bend,Darryl Gould,WKDLEB5FFTEFVL40Y84H,New Berlin,Nebraska,00281,5,6,2,2,2,27,3,4186322.94,44,03,0,1,0,1,1,1,0,1,2,2,1,2017-12-05,70,R,X,4,D,20147,W,2008-08-26,2013-12-12,2017-08-30,2,U
211030003225836,05059,T,20033,2,3,Kathline Burnett,1179 Vista Bridge,Harley Singleton,HN7M9VRCIFDWIVA676MS,Battle Creek,Kansas,13342,6,2,2,4,1,19,1,4721839.73,13,02,1,0,1,0,0,0,0,2,0,2,1,2017-02-15,25,Z,V,3,U,19023,E,2007-07-14,2006-07-17,2018-11-08,1,A
190090005133377,06067,S,21059,1,2,German West,55 Kern Motorway,Claretha Solis,03BLG3H1AOUMARKXRN43,State College,Louisiana,46329,4,3,4,1,3,15,8,1955837.41,29,00,1,0,0,1,1,1,1,2,0,1,1,2018-04-12,15,S,U,8,V,05017,L,2008-06-17,2016-02-27,2018-02-13,1,P
060270008503534,21221,T,08037,3,2,Harry Poole,366 Hester Garden,Keturah Bowman,VOUHGW1I304O5ABHTIJF,Mount Clemens,Louisiana,69473,1,5,1,4,4,21,5,4711792.36,68,02,1,1,0,0,0,1,1,1,2,0,2,2014-08-08,46,K,N,2,T,19103,X,2010-04-08,2011-07-12,2020-03-29,4,Y
201990007444628,21203,C,01027,3,3,Mui Collins,918 San Felipe Square,Nicolle Griffith,4LCVR3IYYK2JC2TDC87A,Yorkville,Kentucky,08011,1,6,2,4,2,02,8,2784414.88,57,00,0,1,0,0,1,1,0,2,1,1,0,2012-05-12,18,E,Y,6,V,08023,B,2000-08-20,2008-06-11,2017-03-16,4,C
080770008614163,05095,V,21095,1,2,Alvin Haley,1061 Cresta Vista Turnpike,Genny Lowe,Q1DIHZ2Z7UAJIR5UJA6V,Killeen,Arizona,05197,4,5,2,3,2,22,8,604663.59,31,05,0,0,1,1,1,1,0,1,0,0,1,2019-03-22,06,W,Z,2,C,05037,N,2002-05-19,2008-05-31,2017-02-06,3,O
200410005658652,20035,U,20053,3,3,Mary Hyde,1179 Hotaling Trail,Ashlea Murphy,AL0BCCQEZGUUHMKNA9CQ,Upper Arlington,Arizona,19063,2,4,2,2,3,17,3,364599.24,64,01,1,0,0,0,0,1,0,1,0,2,1,2012-06-15,10,J,U,8,D,06067,X,2002-01-13,2009-05-16,2015-03-31,4,G
191170002296006,20165,S,19159,1,3,Salome Glover,1274 Caire Avenue,Russell Cameron,HZQM2ICW3JBDOPAYCU0I,Godfrey,Wyoming,03377,8,1,2,2,1,28,4,1840189.1,49,05,1,0,0,0,0,0,0,2,1,2,2,2015-04-12,38,S,K,3,U,01117,O,2008-10-04,2013-06-26,2016-03-11,0,O
060850001983790,06103,V,06041,3,3,Keith Emerson,1108 Birmingham Route,Homer Collins,GX28FJSEMGF2DGITJDWV,Kokomo,Indiana,03055,2,4,1,5,1,26,7,2393462.99,12,01,0,1,1,0,1,0,1,2,0,1,1,2019-10-08,66,F,E,7,D,08063,Y,2010-01-30,2017-07-21,2017-03-03,3,V
081230008071900,01051,V,05141,3,2,Kacie Levine,424 Battery Blaney Gardens,Julietta Mitchell,QVRLET80KH8BMND4A7NS,Laguna Hills,Missouri,93730,6,7,1,2,2,16,5,1870444.27,53,03,0,0,0,0,0,0,1,2,0,1,0,2015-06-15,20,P,O,5,U,08035,T,2004-09-01,2010-07-25,2015-06-08,2,Z
211090004817732,20185,C,21175,1,1,Iesha Trevino,96 North 15Th Viaduct,Tuan Macdonald,7WYLDSFLOZQQN6YSWY4Y,Homer Glen,Utah,57401,4,5,1,2,1,22,5,1259939.59,12,03,0,0,1,0,0,1,1,0,0,1,1,2014-01-30,73,W,Y,6,T,19025,D,2013-11-21,2019-10-09,2020-01-25,2,W
051230003128757,08095,V,19193,3,1,Mitzie Lancaster,4 Adam Ranch,Olympia Patton,EBPKQBXS1VFM6GQ5NIIT,Georgetown,Rhode Island,81416,4,3,2,1,1,12,1,2456707.13,86,03,0,0,1,1,0,0,0,2,1,1,0,2021-11-27,55,S,P,2,U,20095,U,2014-12-04,2006-12-30,2018-10-09,2,T
212170001511419,19045,V,19109,3,2,Eugenie Joyce,341 Seawell Rapids,Margherita Thompson,POL47B7Y8ZAGVLO1IY0H,Valdosta,Nebraska,37654,3,8,1,2,1,04,6,2024899.19,77,02,1,1,0,0,0,1,1,2,2,0,2,2014-05-30,68,H,U,3,V,01083,G,2007-03-18,2012-12-17,2015-12-23,2,I
080130003009321,20085,V,08035,3,1,Johnathan Payne,1191 Cotter Station,Joi Mckinney,WTRIHB283HY1GT1J7GQE,San Juan Capistrano,Arizona,37737,8,2,2,5,3,15,1,382150.2,69,02,0,1,1,0,0,1,1,0,1,1,2,2011-03-16,58,Z,P,7,T,01091,M,2011-10-20,2011-07-25,2018-02-16,2,T
010190004691718,01083,T,19063,3,2,Krysta Lowe,1225 Jones Mall,Dick Waller,J3SGPKMIGQORWCK9YRWX,Spartanburg,Louisiana,14001,6,5,2,5,4,27,7,4543559.83,11,02,0,1,1,0,0,0,0,1,1,1,2,2020-11-07,62,Q,G,8,D,19181,Z,2003-04-22,2017-12-11,2016-02-17,1,F
191630002521808,04015,D,20115,1,3,Man Cooke,1179 Keith Motorway,Jadwiga Beard,TLLAH5MVJWZDMNKS14K6,Eagle Pass,California,70428,7,7,3,3,2,09,5,3357444.69,56,05,1,0,1,0,1,1,1,1,2,1,1,2021-02-24,59,O,U,2,V,04023,J,2000-09-24,2015-08-22,2020-12-02,0,I
202050005691366,19181,C,08041,1,2,Leon Knight,1149 Torrens Green,Wilfredo Saunders,Q15262WEYXPVAS5ODU89,South Elgin,South Carolina,12247,5,5,1,2,3,18,6,659510.03,49,03,0,0,0,1,1,1,0,1,1,2,0,2012-04-07,20,K,S,8,U,08059,A,2008-06-25,2019-02-26,2019-03-13,3,T
200330004176827,20113,T,08001,2,1,Noel Crosby,181 Crestwell Cove,Grant Hubbard,S2JV2MRAYEB1R7FLJYID,El Mirage,Maryland,11551,7,7,2,1,2,19,4,2042963.35,88,02,0,1,0,0,0,0,0,0,2,2,2,2015-04-25,53,N,B,8,C,05109,O,2000-10-01,2007-10-31,2018-03-05,0,O
081050006878266,21093,S,20027,1,2,Julieann Jensen,482 Alert Ferry,Isadora Barber,G9PCY9X7QFRIX1OBWG7O,Kenmore,New Mexico,51334,8,8,3,1,2,16,3,2993293.29,61,04,0,1,0,0,0,1,0,2,0,0,2,2016-05-15,06,J,X,2,S,19095,A,2000-01-29,2016-08-11,2015-11-18,2,V
201630005710268,01081,C,04009,1,2,Thora Baxter,383 Bertie Minor Green,Many Waller,DM6KJEYO1MP6TDVJLJRT,Manitowoc,Illinois,13856,4,1,4,3,3,12,7,4001414.54,68,02,0,0,0,0,0,0,0,0,1,1,1,2019-10-16,07,Z,G,2,D,08023,K,2014-04-05,2015-11-28,2016-11-02,2,B
010250003186249,05115,U,05127,1,3,Vennie Valenzuela,622 Paramount Cove,Lauren French,5SAF2EPZW1J0KVAWRIIG,Rock Island,Texas,92833,5,2,2,1,1,16,1,2328564.24,26,00,0,0,1,0,0,0,1,1,1,0,1,2011-11-03,48,Q,P,6,U,08087,M,2000-10-18,2012-04-16,2016-12-03,3,K
010350003900357,20073,S,20191,3,2,Franchesca Huff,30 Woolsey Freeway,Cassondra Mosley,VJP09OQSGLBIA2J6JYW5,Searcy,New Hampshire,89689,2,8,2,4,3,24,1,2192332.06,76,01,1,0,0,0,1,0,0,2,1,0,2,2014-02-07,41,V,F,2,U,20165,N,2003-10-08,2010-12-31,2017-06-27,1,K
050110006725804,01115,D,06047,3,1,Avery Rice,489 Georgia Crossing,Buddy Contreras,L7WLL3F82AKMR9VG9L2L,Toledo,Maryland,15609,4,3,4,4,2,03,3,1999283.17,37,05,1,0,0,1,1,1,1,2,0,0,2,2016-12-16,61,W,O,6,C,08051,Z,2006-04-21,2015-02-14,2018-04-30,2,E
200570001891681,05137,T,19087,3,1,Williams Buchanan,1299 Brady Glen,Ellis Mcmillan,EVAUP6MYWYJ7AWQJAPZH,Pleasanton,Missouri,52195,8,3,1,2,1,25,6,2919134.79,69,00,1,1,1,1,1,1,0,0,2,0,1,2011-11-27,56,Y,Z,8,T,21029,Q,2000-11-11,2012-10-18,2015-04-21,3,Z
210890006106468,01083,V,01061,2,3,Jan Hughes,243 West Clay Landing,Brigid Velazquez,7UCMO9CEPE3ZMD0GXWDQ,Albany,Idaho,14754,8,7,1,4,3,01,6,3043046.45,74,00,1,1,1,0,1,0,0,2,1,1,2,2015-08-22,09,P,F,2,V,01103,J,2000-02-29,2018-09-26,2018-07-02,1,H
040010002993189,21143,V,21169,2,2,Suzann Cunningham,423 Griffith Garden,Lisha Harrison,ZOXZITFOLH1IBSYD86CU,Universal City,Vermont,88524,8,3,1,5,2,15,1,4731760.88,25,04,0,1,0,0,0,0,0,1,1,0,1,2014-04-12,53,S,P,7,C,19009,M,2002-04-18,2009-09-07,2015-03-10,3,S
080310007922756,21227,D,06045,2,2,Moon Curry,36 Cortes Circle,Matthew Tucker,FGN33CY3NA8DE1WT4W0A,Chino Hills,Oregon,10948,2,1,2,2,2,04,8,1576275.96,66,03,0,0,0,0,0,1,1,1,1,0,1,2014-11-21,55,J,C,6,D,19139,R,2013-08-04,2019-11-07,2018-11-08,2,L
010550002245245,21105,S,05061,3,2,Dion Goff,661 Faith Loop,Marcos Shields,K4V1U9HQ0D3H2MK7I6S0,Pottstown,Vermont,51383,3,8,1,3,4,16,3,2485243.85,61,03,0,1,0,1,1,1,0,2,1,1,2,2021-07-19,56,O,G,8,T,05141,T,2005-05-18,2010-03-26,2017-11-18,3,S
201370004071110,05145,D,19077,1,1,Jed Estrada,1159 Drumm Pass,Arla Marquez,4038G83F9CRK518CN1FE,Modesto,Massachusetts,50342,3,1,4,5,1,19,8,3226520.74,14,05,0,1,0,0,1,0,1,2,2,0,2,2020-01-20,46,V,S,8,C,08117,J,2009-09-07,2008-10-26,2015-12-05,0,I
201550003895235,20135,D,06005,3,2,Jerica Rhodes,140 Standish Freeway,Verlene Erickson,F1E69B4YHHLKSCQW95FJ,Pleasant Hill,Indiana,83623,6,7,1,4,4,08,7,2460977.23,56,02,1,1,0,0,1,0,1,2,1,1,2,2014-02-02,58,P,A,4,V,01015,Z,2002-03-09,2015-09-12,2016-03-08,2,Z
211210004302146,20153,C,20189,2,3,Roscoe Reeves,415 Marin Heights,Elwood Wallace,WBI6JGWDXPZEINURHX4C,Sandy Springs,Colorado,62473,4,3,1,4,2,25,5,2596180.92,71,03,1,0,1,1,0,0,1,0,1,0,0,2013-10-15,11,D,S,2,D,08075,F,2004-10-14,2009-03-17,2015-12-09,1,E
010170005395678,20203,C,19097,2,1,Stewart Reed,1259 Lynch Ferry,Lionel Solomon,JMV6TUSO094C949LRTYI,Butte-Silver Bow,Georgia,78495,8,1,3,4,1,27,5,674469.67,69,00,0,0,0,1,1,1,0,0,1,0,0,2015-04-19,06,P,I,7,C,05109,C,2005-04-13,2014-09-26,2018-04-18,2,R
210850002171225,08107,T,20201,2,3,Onie Benson,858 Farnum Heights,Despina Terry,KM7MINHNSN1CRGNRHM98,Pleasanton,Louisiana,86925,7,3,3,1,2,28,4,4273873.17,53,01,1,0,0,0,1,0,0,2,2,2,1,2013-04-11,22,H,Z,6,V,21009,Y,2000-09-20,2019-03-02,2017-08-14,1,W
211230008446022,20147,T,05099,3,2,Yelena Ramsey,237 Cyril Magnin Place,Malka Preston,6X6L3K108T1IMSLSBXL6,Coon Rapids,Florida,49165,8,1,2,4,2,28,6,2370117.7,71,04,1,1,1,0,0,0,1,2,0,0,0,2015-09-03,71,J,L,7,C,08085,Y,2013-10-04,2010-11-03,2020-09-24,0,I
200490006996945,20193,T,05053,3,2,Lorenzo Morse,875 Brazil Lodge,Gianna Hansen,BLBI966E96FZT4BNRM3N,Oakdale,Montana,44312,2,5,4,3,4,05,8,2094527.24,31,00,1,1,1,1,0,0,0,2,1,0,0,2017-03-23,25,U,V,3,V,21065,B,2004-06-11,2006-07-02,2019-02-09,2,Z
